2.62 , 2.2327664058868786
0.97 , 3.4164107295981183
1.5 , -0.6121375188649978
7.76 , 47.244437547699185
2.44 , -0.3985173828202013
3.04 , 2.4285008562849666
7.5600000000000005 , 39.38105872485301
2.04 , -3.0720864166187454
2.74 , 6.44513017296419
8.67 , 59.69735806852508
1.27 , -0.8733011933309347
6.95 , 36.73907728926613
7.61 , 44.08862937149506
7.5 , 45.89213321668053
8.0 , 53.19807272275897
3.14 , 2.9786024805118925
4.75 , 14.427353755794478
7.26 , 40.318142512198435
5.78 , 18.536128107023814
9.28 , 65.65086731070835
5.25 , 14.61870237510195
6.28 , 28.880779408647157
9.57 , 68.95008947378375
5.54 , 21.872926576563213
2.99 , 6.040214757370001
7.33 , 41.8723102810389
9.41 , 73.04555870943817
9.450000000000001 , 70.77597015765394
9.620000000000001 , 76.96516591125011
5.9 , 22.6819811398579
5.0600000000000005 , 13.89291158709072
9.76 , 76.96423971217074
5.57 , 23.5036748711012
4.22 , 11.081191796155508
5.4 , 19.134167033319265
5.67 , 23.43260157587124
6.61 , 35.22376503104486
2.02 , 4.874281144785263
4.51 , 14.515831164488219
3.5300000000000002 , 9.395136048280545
1.67 , -2.2918570636142395
5.69 , 26.81381432779967
5.16 , 19.207701880739982
5.74 , 25.241119008633895
2.15 , 2.4742839928352804
4.15 , 12.727013306594472
2.67 , 0.6700233958141402
7.47 , 41.765042630804786
4.2 , 7.093471690620175
2.22 , -0.9013964574823632
9.66 , 76.70450779583322
3.06 , 5.127314154919798
5.53 , 23.41759448981722
7.0200000000000005 , 34.80227920784313
1.18 , -3.209920641831827
5.93 , 23.948528333518716
7.66 , 45.878750896808555
4.8100000000000005 , 9.654295966866915
7.3100000000000005 , 40.890434964157265
6.98 , 36.217026880549604
5.43 , 19.861389175568824
9.040000000000001 , 60.961693495765864
2.3000000000000003 , 2.6486606477238164
3.0300000000000002 , 9.02663955045801
7.46 , 45.30392241515256
4.74 , 15.405759454350545
7.57 , 47.514316334637
7.94 , 43.57682550589148
1.33 , 1.3096821577924957
2.7600000000000002 , 6.240301743633302
2.73 , 1.6073866680491955
1.43 , 2.5455056457283716
2.93 , 3.3982726601789137
0.35000000000000003 , 2.316124502120027
5.58 , 21.585278786354635
0.63 , -3.0599255120079594
9.24 , 65.34963125405852
3.43 , 9.260146774752148
1.16 , -4.155676372141422
6.4 , 29.64381415809975
7.17 , 36.05755438019233
3.92 , 12.560972608836794
7.48 , 43.09743795385365
2.17 , 2.4515083409186964
2.84 , -0.7414653504131365
0.75 , -1.629246202223816
6.41 , 25.583465024314926
9.19 , 71.8677678847036
9.78 , 72.64519218476204
0.45 , -0.5149937964418225
4.99 , 11.670556137913966
0.67 , -4.0432843177772035
8.45 , 56.55041528238732
6.91 , 33.47568047263471
3.61 , 10.851055990845968
5.07 , 16.06079150937832
6.43 , 31.75203928893833
5.0200000000000005 , 15.11287204630269
3.74 , 3.453075094962866
5.47 , 23.086623980379148
1.7 , 1.2305534233596567
7.1000000000000005 , 41.46793011809231
6.13 , 23.069323653522133
2.09 , -2.8397498521642177
5.59 , 17.279207708781943
8.84 , 62.83140385969763
2.72 , 4.989405491673374
8.09 , 51.0120453619154
8.83 , 63.270453619964506
0.47000000000000003 , -1.338362787236954
0.36 , -2.5801866607960307
8.26 , 53.84182198438592
8.72 , 56.96161279939331
4.5600000000000005 , 13.545066381913493
6.67 , 30.17822901831883
9.48 , 70.0086184225467
9.85 , 77.63959403592295
3.69 , 6.5690459462082655
5.5 , 20.49451230110717
5.34 , 14.5799015117523
1.23 , 0.9410785558722068
7.0 , 31.55946770105897
2.12 , -3.176801359556661
6.93 , 39.64085378791022
7.84 , 43.96369608170329
5.17 , 19.999817088108735
2.33 , -0.5194715150732994
5.89 , 28.17686854979916
7.71 , 41.259432851065554
2.13 , -0.2654851824799689
0.96 , 1.569874457853712
5.64 , 19.374870686607945
3.6 , 10.688944954568079
1.62 , -3.3361723397778986
4.5200000000000005 , 13.741165258941951
9.02 , 62.45161242329094
5.92 , 24.290084827024742
4.37 , 15.496316302137817
3.89 , 8.990033846488563
3.58 , 6.586189719002624
5.7700000000000005 , 22.89697448706322
7.73 , 40.73501870286221
4.69 , 11.459024583914388
7.98 , 44.664924413719206
0.33 , 3.578104478377968
1.44 , 1.55322801494082
7.9 , 47.88814913890422
9.38 , 66.23204895229455
8.13 , 48.47081485924798
1.32 , 2.543233991632209
4.08 , 10.939203041119027
8.78 , 62.076105926801866
1.6300000000000001 , -0.7072078680867433
7.390000000000001 , 43.20665160200713
4.0 , 8.558848552188946
2.07 , 1.1792646973737142
1.04 , 4.841745410824787
0.32 , 2.2225891396582793
4.54 , 17.384120827967415
2.79 , 5.2195059132822195
3.45 , 1.0608939595995102
8.17 , 49.51944434721454
6.96 , 32.351806943223
7.63 , 48.04344694934625
4.41 , 11.836058501013142
4.8500000000000005 , 12.814447399494878
1.8900000000000001 , -1.858258280878995
1.74 , 0.60654528182011
5.39 , 22.46482785691473
2.31 , -2.1866568366031354
0.53 , 3.5038068519499244
5.84 , 21.875139180583577
8.870000000000001 , 58.735556133855404
8.39 , 50.23439693295719
1.95 , 4.578128561432303
2.6 , 3.4537724735007265
0.0 , -1.8890797967919104
0.84 , 2.7511557258497836
6.16 , 28.530890775352475
8.790000000000001 , 61.475656891303046
8.53 , 53.44555355032229
0.26 , 3.931400838815139
5.72 , 25.208355801387608
2.5500000000000003 , 5.406915501969267
4.0200000000000005 , 12.388816579208745
0.85 , -4.442149478930317
6.76 , 34.67250191689679
9.5 , 68.29054254509761
0.28 , 0.20670925543814644
5.73 , 26.379080549766165
3.17 , 7.724320559836805
5.62 , 21.780052065198305
5.6000000000000005 , 16.965048183078686
3.94 , 4.66133526421689
9.9 , 80.9471625750569
7.18 , 36.016868367618414
0.4 , 1.9104022206666378
0.02 , 5.18434942792012
0.99 , 2.6914335569172643
1.06 , 4.850576137726415
8.02 , 45.2587042273043
4.68 , 16.22101838626226
7.29 , 35.66414050497572
8.22 , 54.712506552422184
4.62 , 15.609556491050881
4.36 , 13.922925161200075
2.57 , -0.46170741011879546
7.97 , 45.69217839972204
9.370000000000001 , 70.68510703183546
5.14 , 22.010621816499913
9.64 , 75.05514923722869
7.21 , 42.1382472391554
5.99 , 22.092138624788635
2.0300000000000002 , -2.8012974282289296
1.69 , 3.411928121957984
1.28 , 0.5800034107139964
3.5700000000000003 , 6.957603958604604
1.03 , 2.0162365371073347
5.71 , 26.289522816904835
4.16 , 10.17213889630576
7.7700000000000005 , 49.695585681948685
8.55 , 58.49936992107827
6.48 , 29.27132939028109
0.04 , 4.735302198816189
8.370000000000001 , 52.740076843922694
1.2 , 1.875791235608621
7.42 , 45.91577624265844
0.93 , 3.184340357949977
4.39 , 8.996975112221119
7.640000000000001 , 46.33744165289995
1.21 , 4.178118018257779
3.2 , 4.069178014674734
8.66 , 58.77491671933985
0.9 , -2.5337648681610085
